,preload,stiffness,folder,subfolder_i,timestep,date,def_file,config,field_n,field,term,wave,samp,zern
258,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.222560077
259,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.028955114
260,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.155617211
261,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,0.000969065
262,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000274504
263,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.02674217
264,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,0.000738737
265,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.058766593
266,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.018063914
267,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.003371864
268,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.00845924
269,1700,nominal,SYS_03_(Preload_deformation)\,46,_Timestep_00017,_20231130\,SYS_03_(Preload_deformation)\46_Timestep_00017_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.001744418
270,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.823842143
271,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.001439583
272,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001439779
273,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.234449671
274,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.027243776
275,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.159154233
276,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,0.000960754
277,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000272555
278,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.025908369
279,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,0.000860038
280,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.062147878
281,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.018485177
282,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.003175841
283,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.00883451
284,1800,nominal,SYS_03_(Preload_deformation)\,50,_Timestep_00018,_20231130\,SYS_03_(Preload_deformation)\50_Timestep_00018_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.001706749
285,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.861712974
286,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.001503725
287,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001119327
288,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.246340811
289,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.027164346
290,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.16353479
291,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,0.000955966
292,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000281472
293,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.025001283
294,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,0.000896108
295,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.06552934
296,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.019002402
297,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.003168908
298,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.00913561
299,1900,nominal,SYS_03_(Preload_deformation)\,54,_Timestep_00019,_20231130\,SYS_03_(Preload_deformation)\54_Timestep_00019_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.001783717
300,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.899540266
301,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.001659985
302,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001269301
303,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.258210885
304,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.02635052
305,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.166779584
306,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,0.000918958
307,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000292412
308,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.024785904
309,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,0.000788019
310,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.068907368
311,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.019396047
312,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.003074508
313,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.009413497
314,2000,nominal,SYS_03_(Preload_deformation)\,58,_Timestep_00020,_20231130\,SYS_03_(Preload_deformation)\58_Timestep_00020_20231130\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.001897085
315,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,1,3,4,-0.206689064
316,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,2,3,4,0.000894706
317,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,3,3,4,-0.001072109
318,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,4,3,4,-0.038897792
319,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,5,3,4,-0.006812409
320,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,6,3,4,-0.002156552
321,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,7,3,4,-0.000114848
322,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,8,3,4,0.000176279
323,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,9,3,4,0.000101273
324,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,10,3,4,-0.000258399
325,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,11,3,4,0.001432171
326,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,12,3,4,0.00036171
327,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,13,3,4,0.001088985
328,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,14,3,4,3.27E-05
329,0,"No M1 Relief, 1/10x Retainer",,,,,zero,VNIR,1,on-axis,15,3,4,0.000160734
330,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.188270203
331,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,-0.000159748
332,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.000763198
333,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.027641391
334,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.006464458
335,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.001354419
336,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-7.16E-05
337,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,7.63E-05
338,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,0.000256829
339,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,0.000227261
340,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,-0.000607219
341,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.00023041
342,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.000982778
343,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,8.11E-05
344,100,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,0,_Timestep_00001,_20231210\,SYS_20_(Preload_deformation)\00_Timestep_00001_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000155781
345,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.206689065
346,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.000876508
347,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001072109
348,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.038897792
349,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.006812409
350,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,-0.002156552
351,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000114848
352,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.00017628
353,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,0.000101273
354,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000258399
355,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.001432171
356,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,0.00036171
357,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.001088985
358,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,3.27E-05
359,200,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,1,_Timestep_00002,_20231210\,SYS_20_(Preload_deformation)\01_Timestep_00002_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000160734
360,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.230342624
361,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.001601487
362,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001384682
363,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.051877652
364,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.004888363
365,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,-0.000323315
366,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000155681
367,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000314631
368,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-9.53E-06
369,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000153478
370,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.003685411
371,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,7.53E-05
372,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,0.000831348
373,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,2.34E-05
374,300,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,2,_Timestep_00003,_20231210\,SYS_20_(Preload_deformation)\02_Timestep_00003_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000145875
375,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.257549188
376,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.000677074
377,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,-0.001728276
378,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.065790543
379,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,-0.002739564
380,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.002179758
381,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,-0.000203934
382,400,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,3,_Timestep_00004,_20231210\,SYS_20_(Preload_deformation)\03_Timestep_00004_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000174421
